Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PPG,RPG,APG,STLPG,BLKPG,MPG,Username,pagerank,eigen,load,betw,followers,Votes
2018.0,Jawun Evans,PG,21.0,LAC,48.0,N/A,778.0,7.2,0.42100000000000004,0.213,0.19399999999999998,1.3,10.4,5.9,17.8,2.3,0.6,13.8,17.7,-0.8,0.6,-0.2,-0.011000000000000001,-4.2,-0.5,-4.7,-0.5,89.0,253.0,0.35200000000000004,15.0,54.0,0.278,74.0,199.0,0.37200000000000005,0.381,38.0,49.0,0.7759999999999999,9.0,75.0,84.0,100.0,36.0,6.0,44.0,97.0,231.0,4.8125,1.75,2.0833333333333335,0.75,0.125,16.208333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1622.0
2018.0,Jeremy Evans,SF,30.0,ATL,1.0,N/A,5.0,10.4,1.0,0.0,0.0,22.3,0.0,11.2,0.0,0.0,0.0,50.0,17.5,0.0,0.0,0.0,-0.027999999999999997,-2.3,-6.0,-8.3,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Tyreke Evans,PG,28.0,MEM,52.0,N/A,1607.0,21.1,0.561,0.354,0.258,3.1,16.3,9.5,31.2,1.8,1.0,11.5,28.4,3.1,1.2,4.2,0.126,4.4,-0.8,3.6,2.3,366.0,809.0,0.452,114.0,286.0,0.39899999999999997,252.0,523.0,0.48200000000000004,0.523,164.0,209.0,0.785,44.0,221.0,265.0,269.0,57.0,17.0,117.0,96.0,1010.0,19.423076923076923,5.096153846153846,5.173076923076923,1.0961538461538463,0.3269230769230769,30.903846153846153,rekehavoc1,0.004055284,0.044672544,0.003675419,0.0033421609999999997,140993.0,16138.0
2018.0,Dante Exum,PG,22.0,UTA,14.0,N/A,235.0,16.7,0.5660000000000001,0.207,0.35600000000000004,2.0,10.5,6.3,29.7,1.7,1.1,16.6,23.1,0.3,0.3,0.7,0.133,-0.5,-0.7,-1.2,0.0,42.0,87.0,0.483,5.0,18.0,0.278,37.0,69.0,0.536,0.511,25.0,31.0,0.8059999999999999,4.0,22.0,26.0,43.0,8.0,3.0,20.0,20.0,114.0,8.142857142857142,1.8571428571428572,3.0714285714285716,0.5714285714285714,0.21428571428571427,16.785714285714285,daanteee,0.003953891,0.019919099,0.004040641,0.0038877020000000003,160491.0,2929.0
2018.0,Kenneth Faried,PF,28.0,DEN,32.0,N/A,461.0,17.4,0.552,0.006999999999999999,0.345,16.7,20.7,18.7,5.8,1.3,2.4,11.9,18.3,0.9,0.4,1.3,0.132,-1.1,-1.1,-2.3,0.0,76.0,148.0,0.514,0.0,1.0,0.0,76.0,147.0,0.517,0.514,36.0,51.0,0.706,68.0,85.0,153.0,18.0,12.0,13.0,23.0,51.0,188.0,5.875,4.78125,0.5625,0.375,0.40625,14.40625,kennethfaried35,0.00489901,0.055950966,0.007594499,0.007344044,521812.0,5597.0
2018.0,Derrick Favors,C,26.0,UTA,77.0,N/A,2153.0,18.8,0.593,0.09,0.306,10.6,18.5,14.6,7.8,1.3,3.2,9.9,18.5,4.5,3.5,8.0,0.179,0.5,2.2,2.7,2.5,395.0,702.0,0.563,14.0,63.0,0.222,381.0,639.0,0.596,0.573,140.0,215.0,0.6509999999999999,198.0,354.0,552.0,102.0,54.0,82.0,88.0,164.0,944.0,12.25974025974026,7.1688311688311686,1.3246753246753247,0.7012987012987013,1.0649350649350648,27.961038961038962,_dfavors15,0.001931964,0.007051858,0.00030351099999999996,0.000274269,76589.0,12491.0
2018.0,Kay Felder,PG,22.0,TOT,16.0,N/A,140.0,3.6,0.379,0.271,0.171,2.3,12.0,6.9,22.0,1.0,0.6,17.5,28.4,-0.6,0.1,-0.5,-0.175,-8.6,-3.8,-12.4,-0.4,21.0,70.0,0.3,4.0,19.0,0.21100000000000002,17.0,51.0,0.33299999999999996,0.32899999999999996,11.0,12.0,0.917,3.0,15.0,18.0,20.0,3.0,1.0,16.0,11.0,57.0,3.5625,1.125,1.25,0.1875,0.0625,8.75,0.0,0.0,0.0,0.0,0.0,0.0,185.0
2018.0,Cristiano Felicio,C,25.0,CHI,55.0,N/A,977.0,12.5,0.614,0.009000000000000001,0.377,8.8,17.1,12.8,8.4,0.8,1.0,17.7,13.6,1.2,0.5,1.7,0.086,-2.3,-0.1,-2.4,-0.1,127.0,215.0,0.591,0.0,2.0,0.0,127.0,213.0,0.596,0.591,54.0,81.0,0.667,83.0,150.0,233.0,55.0,16.0,11.0,54.0,104.0,308.0,5.6,4.236363636363636,1.0,0.2909090909090909,0.2,17.763636363636362,imfelicio,0.002344561,0.017457192,0.001224633,0.0010982910000000002,75827.0,4693.0
2018.0,Raymond Felton,PG,33.0,OKC,82.0,N/A,1365.0,13.0,0.494,0.41700000000000004,0.08,2.0,11.0,6.3,22.5,1.8,1.1,11.7,20.4,0.9,1.3,2.2,0.078,-1.1,-1.7,-2.8,-0.3,224.0,552.0,0.406,81.0,230.0,0.35200000000000004,143.0,322.0,0.444,0.479,36.0,44.0,0.818,25.0,131.0,156.0,203.0,49.0,16.0,76.0,91.0,565.0,6.890243902439025,1.9024390243902438,2.475609756097561,0.5975609756097561,0.1951219512195122,16.646341463414632,0.0,0.0,0.0,0.0,0.0,0.0,14490.0
2018.0,Terrance Ferguson,SG,19.0,OKC,61.0,N/A,763.0,7.4,0.545,0.71,0.059000000000000004,2.7,4.2,3.4,3.4,1.6,1.2,6.0,10.4,0.7,0.5,1.2,0.077,-1.2,-1.3,-2.5,-0.1,70.0,169.0,0.414,40.0,120.0,0.33299999999999996,30.0,49.0,0.612,0.5329999999999999,9.0,10.0,0.9,19.0,28.0,47.0,19.0,24.0,10.0,11.0,83.0,189.0,3.098360655737705,0.7704918032786885,0.3114754098360656,0.39344262295081966,0.16393442622950818,12.508196721311476,0.0,0.0,0.0,0.0,0.0,0.0,11378.0
2018.0,Yogi Ferrell,SG,24.0,DAL,82.0,N/A,2282.0,11.4,0.54,0.49200000000000005,0.141,1.2,11.2,6.1,13.5,1.4,0.4,9.1,17.0,1.5,1.5,3.0,0.064,-0.4,-0.6,-1.0,0.6,311.0,730.0,0.426,134.0,359.0,0.373,177.0,371.0,0.47700000000000004,0.518,82.0,103.0,0.7959999999999999,26.0,223.0,249.0,201.0,64.0,9.0,78.0,153.0,838.0,10.21951219512195,3.0365853658536586,2.451219512195122,0.7804878048780488,0.10975609756097561,27.829268292682926,0.0,0.0,0.0,0.0,0.0,0.0,4502.0
2018.0,Dorian Finney-Smith,PF,24.0,DAL,21.0,N/A,448.0,7.6,0.48200000000000004,0.5539999999999999,0.124,5.3,13.6,9.3,8.4,1.1,0.8,14.1,15.1,-0.2,0.3,0.1,0.015,-2.8,-0.3,-3.1,-0.1,46.0,121.0,0.38,20.0,67.0,0.299,26.0,54.0,0.48100000000000004,0.46299999999999997,11.0,15.0,0.733,22.0,53.0,75.0,26.0,10.0,4.0,21.0,43.0,123.0,5.857142857142857,3.5714285714285716,1.2380952380952381,0.47619047619047616,0.19047619047619047,21.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1291.0
2018.0,Bryn Forbes,SG,24.0,SAS,80.0,N/A,1517.0,9.1,0.525,0.45899999999999996,0.145,0.9,7.2,4.0,7.8,0.9,0.1,6.5,16.7,0.8,1.3,2.1,0.067,-1.2,-1.9,-3.1,-0.4,209.0,497.0,0.42100000000000004,89.0,228.0,0.39,120.0,269.0,0.446,0.51,48.0,72.0,0.667,12.0,98.0,110.0,80.0,28.0,2.0,37.0,108.0,555.0,6.9375,1.375,1.0,0.35,0.025,18.9625,0.0,0.0,0.0,0.0,0.0,0.0,13878.0
2018.0,Evan Fournier,SF,25.0,ORL,57.0,N/A,1837.0,15.5,0.5770000000000001,0.418,0.21600000000000003,1.4,9.5,5.4,14.8,1.3,0.7,9.8,23.3,2.4,0.9,3.3,0.087,1.6,-2.1,-0.4,0.7,368.0,802.0,0.45899999999999996,127.0,335.0,0.379,241.0,467.0,0.516,0.5379999999999999,150.0,173.0,0.867,23.0,157.0,180.0,165.0,47.0,16.0,95.0,138.0,1013.0,17.771929824561404,3.1578947368421053,2.8947368421052633,0.8245614035087719,0.2807017543859649,32.228070175438596,0.0,0.0,0.0,0.0,0.0,0.0,9177.0
2018.0,De'Aaron Fox,PG,20.0,SAC,73.0,N/A,2026.0,11.2,0.478,0.192,0.245,1.8,10.0,5.7,24.6,1.7,0.9,16.4,23.4,-1.7,1.1,-0.6,-0.013999999999999999,-2.8,-1.5,-4.4,-1.2,328.0,797.0,0.41200000000000003,47.0,153.0,0.307,281.0,644.0,0.436,0.441,141.0,195.0,0.723,33.0,171.0,204.0,320.0,70.0,20.0,173.0,163.0,844.0,11.561643835616438,2.7945205479452055,4.383561643835616,0.958904109589041,0.273972602739726,27.753424657534246,swipathefox,0.006441985,0.080363168,0.007440072,0.0075117180000000006,1262725.0,17127.0
2018.0,Tim Frazier,PG,27.0,WAS,59.0,N/A,838.0,11.3,0.475,0.326,0.174,2.4,13.1,7.8,31.1,2.8,0.7,23.5,12.8,0.4,1.0,1.4,0.08,-2.4,0.3,-2.1,0.0,68.0,172.0,0.395,17.0,56.0,0.304,51.0,116.0,0.44,0.445,23.0,30.0,0.767,18.0,97.0,115.0,194.0,47.0,7.0,57.0,97.0,176.0,2.983050847457627,1.9491525423728813,3.288135593220339,0.7966101694915254,0.11864406779661017,14.203389830508474,0.0,0.0,0.0,0.0,0.0,0.0,2130.0
2018.0,Channing Frye,C,34.0,TOT,53.0,N/A,695.0,13.1,0.599,0.542,0.09,1.9,19.4,10.8,7.9,1.3,1.6,8.7,15.2,0.9,0.6,1.5,0.10099999999999999,-0.7,-1.0,-1.7,0.1,104.0,212.0,0.491,39.0,115.0,0.33899999999999997,65.0,97.0,0.67,0.583,17.0,19.0,0.895,12.0,123.0,135.0,38.0,18.0,13.0,21.0,69.0,264.0,4.981132075471698,2.547169811320755,0.7169811320754716,0.33962264150943394,0.24528301886792453,13.11320754716981,channingfrye,0.005142156,0.056831249,0.0027617920000000003,0.0027516959999999997,312934.0,14331.0
2018.0,Markelle Fultz,SG,19.0,PHI,14.0,N/A,253.0,12.4,0.41600000000000004,0.009000000000000001,0.18899999999999997,4.9,13.1,9.2,31.3,2.3,1.3,12.4,23.1,-0.2,0.4,0.2,0.043,-3.8,0.8,-3.0,-0.1,45.0,111.0,0.405,0.0,1.0,0.0,45.0,110.0,0.409,0.405,10.0,21.0,0.47600000000000003,11.0,32.0,43.0,53.0,12.0,4.0,17.0,22.0,100.0,7.142857142857143,3.0714285714285716,3.7857142857142856,0.8571428571428571,0.2857142857142857,18.071428571428573,markellefultz,0.0060608269999999995,0.067725348,0.0,0.0,2128755.0,11551.0
2018.0,Danilo Gallinari,SF,29.0,LAC,21.0,N/A,671.0,13.8,0.545,0.434,0.34,1.5,14.9,8.3,8.9,0.9,1.2,8.1,20.6,0.8,0.4,1.2,0.08800000000000001,0.0,-1.4,-1.4,0.1,102.0,256.0,0.39799999999999996,36.0,111.0,0.324,66.0,145.0,0.455,0.469,81.0,87.0,0.9309999999999999,9.0,92.0,101.0,41.0,12.0,10.0,26.0,30.0,321.0,15.285714285714286,4.809523809523809,1.9523809523809523,0.5714285714285714,0.47619047619047616,31.952380952380953,danilogallogallinari,0.0026384509999999996,0.017925248,0.001375639,0.001255245,335449.0,12296.0
2018.0,Langston Galloway,SG,26.0,DET,58.0,N/A,863.0,12.2,0.503,0.6409999999999999,0.121,1.6,10.3,5.9,10.1,2.0,0.5,4.8,19.3,0.5,0.9,1.4,0.08,-0.2,-1.6,-1.7,0.1,126.0,340.0,0.371,75.0,218.0,0.344,51.0,122.0,0.418,0.48100000000000004,33.0,41.0,0.805,13.0,79.0,92.0,58.0,35.0,5.0,18.0,39.0,360.0,6.206896551724138,1.5862068965517242,1.0,0.603448275862069,0.08620689655172414,14.879310344827585,0.0,0.0,0.0,0.0,0.0,0.0,2772.0
2018.0,Marc Gasol,C,33.0,MEM,73.0,N/A,2408.0,17.4,0.532,0.31,0.326,3.7,25.3,14.2,21.7,1.1,3.9,14.1,25.6,1.5,2.6,4.0,0.08,-0.1,1.6,1.5,2.1,434.0,1033.0,0.42,109.0,320.0,0.341,325.0,713.0,0.456,0.473,281.0,337.0,0.8340000000000001,78.0,514.0,592.0,305.0,54.0,101.0,194.0,185.0,1258.0,17.232876712328768,8.10958904109589,4.178082191780822,0.7397260273972602,1.3835616438356164,32.986301369863014,marcgasol,0.004938428,0.037908103,0.017990128,0.016938673,317052.0,80251.0
2018.0,Pau Gasol,C,37.0,SAS,77.0,N/A,1812.0,18.9,0.539,0.191,0.33299999999999996,7.8,30.2,19.0,20.1,0.7,3.6,13.1,20.4,2.7,3.3,6.0,0.159,-0.1,3.3,3.2,2.4,287.0,627.0,0.45799999999999996,43.0,120.0,0.358,244.0,507.0,0.48100000000000004,0.49200000000000005,158.0,209.0,0.7559999999999999,129.0,490.0,619.0,238.0,24.0,79.0,108.0,121.0,775.0,10.064935064935066,8.03896103896104,3.090909090909091,0.3116883116883117,1.025974025974026,23.532467532467532,paugasol,0.005594363000000001,0.04350146,0.0027855809999999996,0.0026042739999999997,1346315.0,158330.0
2018.0,Rudy Gay,PF,31.0,SAS,57.0,N/A,1231.0,18.0,0.545,0.22,0.27,6.8,19.5,13.1,9.8,1.9,2.6,11.5,24.6,1.0,2.1,3.1,0.12300000000000001,-0.7,1.0,0.3,0.7,253.0,537.0,0.47100000000000003,37.0,118.0,0.314,216.0,419.0,0.516,0.506,112.0,145.0,0.772,76.0,215.0,291.0,73.0,46.0,38.0,78.0,98.0,655.0,11.491228070175438,5.105263157894737,1.280701754385965,0.8070175438596491,0.6666666666666666,21.596491228070175,rudygay,0.009896279000000001,0.132810045,0.017340697,0.018344986,774000.0,51456.0
2018.0,Paul George,SF,27.0,OKC,79.0,N/A,2891.0,18.7,0.57,0.45399999999999996,0.307,2.7,14.9,8.6,14.5,2.8,1.2,12.2,25.7,5.0,3.9,8.9,0.14800000000000002,2.5,0.0,2.6,3.3,576.0,1340.0,0.43,244.0,609.0,0.401,332.0,731.0,0.45399999999999996,0.521,338.0,411.0,0.8220000000000001,72.0,375.0,447.0,263.0,161.0,39.0,212.0,233.0,1734.0,21.949367088607595,5.658227848101266,3.329113924050633,2.037974683544304,0.4936708860759494,36.59493670886076,ygtrece,0.013587601999999999,0.180140578,0.025629736,0.027683167,7754575.0,881287.0
2018.0,Marcus Georges-Hunt,SG,23.0,MIN,42.0,N/A,224.0,6.9,0.515,0.313,0.43799999999999994,3.6,4.7,4.1,4.1,1.3,0.0,5.0,11.9,0.2,0.0,0.2,0.049,-1.7,-2.7,-4.4,-0.1,21.0,48.0,0.43799999999999994,4.0,15.0,0.267,17.0,33.0,0.515,0.479,13.0,21.0,0.619,7.0,9.0,16.0,7.0,6.0,0.0,3.0,32.0,59.0,1.4047619047619047,0.38095238095238093,0.16666666666666666,0.14285714285714285,0.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2505.0
2018.0,Jonathan Gibson,PG,30.0,BOS,4.0,N/A,40.0,25.4,0.7390000000000001,0.522,0.0,0.0,8.1,4.1,22.6,0.0,0.0,11.5,29.0,0.1,0.0,0.2,0.195,7.2,-5.3,1.9,0.0,14.0,23.0,0.609,6.0,12.0,0.5,8.0,11.0,0.727,0.7390000000000001,0.0,0.0,,0.0,3.0,3.0,4.0,0.0,0.0,3.0,5.0,34.0,8.5,0.75,1.0,0.0,0.0,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Taj Gibson,PF,32.0,MIN,82.0,N/A,2726.0,15.4,0.61,0.047,0.251,8.1,16.7,12.4,5.2,1.1,1.9,9.8,14.7,5.4,1.7,7.2,0.126,0.9,0.2,1.1,2.1,425.0,737.0,0.5770000000000001,7.0,35.0,0.2,418.0,702.0,0.595,0.581,142.0,185.0,0.768,194.0,390.0,584.0,99.0,62.0,59.0,89.0,218.0,999.0,12.182926829268293,7.121951219512195,1.2073170731707317,0.7560975609756098,0.7195121951219512,33.24390243902439,0.0,0.0,0.0,0.0,0.0,0.0,15417.0
2018.0,Manu Ginobili,SG,40.0,SAS,65.0,N/A,1299.0,12.9,0.5529999999999999,0.415,0.28300000000000003,1.6,10.6,6.1,19.1,1.7,1.0,16.8,21.5,0.6,1.6,2.2,0.08199999999999999,-0.5,-0.5,-1.0,0.3,201.0,463.0,0.434,64.0,192.0,0.33299999999999996,137.0,271.0,0.506,0.503,110.0,131.0,0.84,19.0,123.0,142.0,163.0,43.0,16.0,105.0,126.0,576.0,8.861538461538462,2.1846153846153844,2.5076923076923077,0.6615384615384615,0.24615384615384617,19.984615384615385,manuginobili,0.004776638,0.023448322,0.00026608299999999997,0.000227431,1106642.0,1808860.0
2018.0,Rudy Gobert,C,25.0,UTA,56.0,N/A,1816.0,20.7,0.657,0.0,0.6729999999999999,10.4,27.0,18.8,6.9,1.2,6.0,15.7,16.9,4.2,3.9,8.1,0.214,-0.3,4.6,4.3,2.9,276.0,444.0,0.622,0.0,0.0,,276.0,444.0,0.622,0.622,204.0,299.0,0.682,165.0,436.0,601.0,80.0,44.0,129.0,107.0,153.0,756.0,13.5,10.732142857142858,1.4285714285714286,0.7857142857142857,2.3035714285714284,32.42857142857143,rudygobert27,0.003091403,0.010527736000000001,0.003569526,0.003129578,310767.0,43741.0
2018.0,Aaron Gordon,PF,22.0,ORL,58.0,N/A,1909.0,16.5,0.53,0.395,0.26,5.0,21.5,13.2,11.7,1.5,1.9,10.0,24.7,0.9,2.0,2.9,0.07200000000000001,0.0,0.0,0.0,1.0,375.0,865.0,0.434,115.0,342.0,0.336,260.0,523.0,0.49700000000000005,0.5,157.0,225.0,0.698,87.0,370.0,457.0,136.0,59.0,45.0,107.0,111.0,1022.0,17.620689655172413,7.879310344827586,2.3448275862068964,1.0172413793103448,0.7758620689655172,32.91379310344828,youngheirgordon,0.0035217779999999997,0.035615883,0.00418063,0.003948512,999940.0,82507.0
2018.0,Eric Gordon,SG,29.0,HOU,69.0,N/A,2154.0,15.2,0.578,0.627,0.248,1.3,7.5,4.4,11.7,1.0,1.1,10.8,24.7,2.9,1.8,4.7,0.105,1.4,-2.4,-1.0,0.5,415.0,970.0,0.428,218.0,608.0,0.359,197.0,362.0,0.544,0.54,195.0,241.0,0.809,25.0,145.0,170.0,154.0,44.0,27.0,130.0,116.0,1243.0,18.014492753623188,2.463768115942029,2.2318840579710146,0.6376811594202898,0.391304347826087,31.217391304347824,officialeg10,0.0032109390000000003,0.027829141,0.002425186,0.002146751,294727.0,123412.0
2018.0,Marcin Gortat,C,33.0,WAS,82.0,N/A,2075.0,14.7,0.546,0.0,0.29100000000000004,9.9,24.0,17.0,10.6,1.0,2.6,13.5,15.5,2.4,2.4,4.9,0.113,-1.6,1.9,0.3,1.2,290.0,560.0,0.518,0.0,0.0,,290.0,560.0,0.518,0.518,110.0,163.0,0.675,181.0,442.0,623.0,151.0,40.0,61.0,99.0,175.0,690.0,8.414634146341463,7.597560975609756,1.8414634146341464,0.4878048780487805,0.7439024390243902,25.304878048780488,mgortat13,0.0022559760000000002,0.011553245,0.00035480099999999997,0.000314788,158978.0,23934.0
2018.0,Treveon Graham,SG,24.0,CHO,63.0,N/A,1050.0,9.0,0.5529999999999999,0.439,0.267,4.3,8.3,6.2,7.8,1.5,0.2,9.9,11.3,1.1,0.7,1.8,0.08,-0.6,-0.3,-0.9,0.3,96.0,221.0,0.434,40.0,97.0,0.41200000000000003,56.0,124.0,0.452,0.525,41.0,59.0,0.695,42.0,79.0,121.0,59.0,33.0,2.0,27.0,109.0,273.0,4.333333333333333,1.9206349206349207,0.9365079365079365,0.5238095238095238,0.031746031746031744,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,4227.0
2018.0,Jerami Grant,PF,23.0,OKC,81.0,N/A,1647.0,16.2,0.607,0.24100000000000002,0.526,5.6,16.3,10.7,5.1,0.9,4.2,8.8,16.0,3.5,1.9,5.4,0.156,-0.8,0.2,-0.6,0.6,244.0,456.0,0.535,32.0,110.0,0.29100000000000004,212.0,346.0,0.613,0.57,162.0,240.0,0.675,86.0,233.0,319.0,57.0,31.0,77.0,54.0,155.0,682.0,8.419753086419753,3.9382716049382718,0.7037037037037037,0.38271604938271603,0.9506172839506173,20.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,13536.0
2018.0,Jerian Grant,PG,25.0,CHI,74.0,N/A,1686.0,14.3,0.528,0.37200000000000005,0.374,1.9,9.3,5.5,30.1,1.8,0.4,13.2,17.4,2.3,1.0,3.3,0.094,-0.1,-1.8,-2.0,0.0,209.0,503.0,0.41600000000000004,61.0,187.0,0.326,148.0,316.0,0.46799999999999997,0.47600000000000003,140.0,188.0,0.745,31.0,141.0,172.0,342.0,63.0,8.0,89.0,132.0,619.0,8.364864864864865,2.324324324324324,4.621621621621622,0.8513513513513513,0.10810810810810811,22.783783783783782,0.0,0.0,0.0,0.0,0.0,0.0,5412.0
2018.0,Josh Gray,PG,24.0,PHO,5.0,N/A,86.0,7.2,0.349,0.317,0.268,2.4,10.1,6.2,20.8,4.5,1.9,13.2,26.1,-0.3,0.1,-0.2,-0.11800000000000001,-5.9,0.4,-5.5,-0.1,11.0,41.0,0.268,3.0,13.0,0.231,8.0,28.0,0.28600000000000003,0.305,7.0,11.0,0.636,2.0,8.0,10.0,12.0,8.0,2.0,7.0,8.0,32.0,6.4,2.0,2.4,1.6,0.4,17.2,0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,Danny Green,SG,30.0,SAS,70.0,N/A,1791.0,11.4,0.509,0.57,0.11599999999999999,2.5,13.0,7.7,8.9,1.8,3.7,11.2,16.6,0.1,2.9,2.9,0.078,-1.1,2.2,1.2,1.4,217.0,561.0,0.387,116.0,320.0,0.363,101.0,241.0,0.419,0.49,50.0,65.0,0.769,41.0,208.0,249.0,110.0,63.0,80.0,74.0,122.0,600.0,8.571428571428571,3.557142857142857,1.5714285714285714,0.9,1.1428571428571428,25.585714285714285,0.0,0.0,0.0,0.0,0.0,0.0,48661.0
2018.0,Draymond Green,PF,27.0,GSW,70.0,N/A,2287.0,16.1,0.556,0.414,0.27899999999999997,3.9,21.1,13.1,29.0,2.0,3.1,22.5,17.2,2.6,3.4,6.1,0.127,0.4,2.7,3.2,3.0,281.0,619.0,0.45399999999999996,77.0,256.0,0.301,204.0,363.0,0.562,0.516,134.0,173.0,0.775,75.0,460.0,535.0,508.0,95.0,91.0,202.0,185.0,773.0,11.042857142857143,7.642857142857143,7.257142857142857,1.3571428571428572,1.3,32.67142857142857,money23green,0.009478609,0.122382445,0.009004383000000001,0.009716246999999999,3100000.0,1135478.0
2018.0,Gerald Green,SG,32.0,HOU,41.0,N/A,929.0,14.1,0.5660000000000001,0.722,0.145,1.8,14.2,8.1,4.3,1.3,1.4,6.6,22.4,1.0,1.0,2.1,0.107,0.5,-2.4,-1.9,0.0,168.0,413.0,0.40700000000000003,110.0,298.0,0.369,58.0,115.0,0.504,0.54,51.0,60.0,0.85,15.0,118.0,133.0,25.0,24.0,15.0,31.0,87.0,497.0,12.121951219512194,3.2439024390243905,0.6097560975609756,0.5853658536585366,0.36585365853658536,22.658536585365855,g.green14,0.006360968000000001,0.07725003700000001,0.004705829,0.004591174,627768.0,13500.0
2018.0,JaMychal Green,PF,27.0,MEM,55.0,N/A,1542.0,14.0,0.53,0.26,0.22699999999999998,10.8,24.4,17.4,8.3,1.0,1.5,12.4,17.8,1.3,1.3,2.6,0.079,-1.2,-0.4,-1.5,0.2,223.0,488.0,0.457,43.0,127.0,0.33899999999999997,180.0,361.0,0.499,0.501,80.0,111.0,0.721,147.0,317.0,464.0,79.0,32.0,25.0,76.0,153.0,569.0,10.345454545454546,8.436363636363636,1.4363636363636363,0.5818181818181818,0.45454545454545453,28.036363636363635,0.0,0.0,0.0,0.0,0.0,0.0,2306.0
2018.0,Jeff Green,PF,31.0,CLE,78.0,N/A,1828.0,14.8,0.5870000000000001,0.275,0.379,3.7,11.2,7.6,8.0,1.1,1.6,9.4,19.3,3.1,0.8,3.9,0.10300000000000001,-0.2,-1.7,-1.9,0.1,295.0,618.0,0.47700000000000004,53.0,170.0,0.312,242.0,448.0,0.54,0.52,203.0,234.0,0.868,60.0,186.0,246.0,99.0,41.0,34.0,75.0,149.0,846.0,10.846153846153847,3.1538461538461537,1.2692307692307692,0.5256410256410257,0.4358974358974359,23.435897435897434,0.0,0.0,0.0,0.0,0.0,0.0,70349.0
2018.0,Blake Griffin,PF,28.0,TOT,58.0,N/A,1970.0,19.6,0.544,0.32299999999999995,0.331,4.1,19.8,12.0,28.1,1.0,0.8,12.6,28.9,3.2,1.8,4.9,0.12,2.9,-0.1,2.8,2.4,436.0,996.0,0.43799999999999994,111.0,322.0,0.345,325.0,674.0,0.48200000000000004,0.493,259.0,330.0,0.785,73.0,355.0,428.0,334.0,41.0,18.0,165.0,139.0,1242.0,21.413793103448278,7.379310344827586,5.758620689655173,0.7068965517241379,0.3103448275862069,33.96551724137931,blakegriffin23,0.007400286999999999,0.092069714,0.008536690999999999,0.008851181,3601061.0,194045.0
2018.0,Daniel Hamilton,SG,22.0,OKC,6.0,N/A,28.0,18.2,0.545,0.455,0.0,0.0,20.5,9.9,44.2,1.8,0.0,15.4,19.9,0.1,0.0,0.1,0.16899999999999998,0.8,-2.4,-1.6,0.0,5.0,11.0,0.455,2.0,5.0,0.4,3.0,6.0,0.5,0.545,0.0,0.0,,0.0,5.0,5.0,8.0,1.0,0.0,2.0,2.0,12.0,2.0,0.8333333333333334,1.3333333333333333,0.16666666666666666,0.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1727.0
2018.0,Tim Hardaway,SG,25.0,NYK,57.0,N/A,1885.0,14.4,0.5329999999999999,0.479,0.209,1.9,11.3,6.6,12.7,1.6,0.5,9.0,23.8,1.6,1.1,2.6,0.067,1.7,-1.8,-0.1,0.9,360.0,856.0,0.42100000000000004,130.0,410.0,0.317,230.0,446.0,0.516,0.496,146.0,179.0,0.816,32.0,192.0,224.0,155.0,62.0,10.0,92.0,123.0,996.0,17.473684210526315,3.9298245614035086,2.719298245614035,1.087719298245614,0.17543859649122806,33.07017543859649,0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,James Harden,SG,28.0,HOU,72.0,N/A,2551.0,29.8,0.619,0.498,0.502,1.8,15.2,8.6,45.1,2.4,1.7,15.1,36.1,11.6,3.8,15.4,0.289,9.6,1.3,10.9,8.3,651.0,1449.0,0.449,265.0,722.0,0.36700000000000005,386.0,727.0,0.531,0.541,624.0,727.0,0.858,41.0,348.0,389.0,630.0,126.0,50.0,315.0,169.0,2191.0,30.430555555555557,5.402777777777778,8.75,1.75,0.6944444444444444,35.43055555555556,jharden13,0.012240695,0.16472430300000002,0.006750966999999999,0.0073796009999999995,9825397.0,1486830.0
