Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2019,Vince Carter,SF,42,ATL,67,N/A,1144,12.4,0.583,0.662,0.122,2.6,13.1,7.7,9.3,1.6,1.4,8.8,16.6,1.3,0.6,1.9,0.082,0.3,-1.6,-1.3,0.2,176,402,0.438,109,266,0.41,67,136,0.493,0.573,33,49,0.673,28,138,166,74,40,19,41,125,494
2019,Wendell Carter,C,19,CHI,44,N/A,1110,15.3,0.541,0.086,0.302,8.6,21.7,15.1,10.7,1.1,4.5,13.4,19.1,0.7,1.2,1.9,0.083,-2.3,1.8,-0.5,0.4,180,371,0.485,6,32,0.188,174,339,0.513,0.493,89,112,0.795,87,220,307,78,26,58,65,152,455
2019,Michael Carter-Williams,PG,27,TOT,18,N/A,179,11.5,0.47,0.324,0.5,2.4,11.2,6.7,20.8,2.5,3.4,12.6,23.1,-0.1,0.2,0.1,0.033,-3.9,-0.4,-4.4,-0.1,27,68,0.397,7,22,0.318,20,46,0.435,0.449,17,34,0.5,4,18,22,24,9,7,12,31,78
2019,Alex Caruso,PG,24,LAL,14,N/A,197,16.7,0.639,0.265,0.633,5.4,7.7,6.6,12.7,2.4,2.9,10.1,14.7,0.5,0.2,0.7,0.179,0.7,1,1.7,0.2,24,49,0.49,7,13,0.538,17,36,0.472,0.561,25,31,0.806,10,15,25,19,10,7,7,24,80
2019,Omri Casspi,SF,30,MEM,36,N/A,520,15.8,0.606,0.267,0.36,3.6,21.6,12.5,8.1,1.9,1.7,11,18.1,0.6,0.8,1.3,0.123,-2,0.3,-1.7,0,86,161,0.534,15,43,0.349,71,118,0.602,0.581,39,58,0.672,17,98,115,26,20,9,23,35,226
2019,Willie Cauley-Stein,C,25,SAC,70,N/A,1940,17.8,0.556,0.003,0.343,8.5,23.2,15.7,13,2,2,9.2,18,3.1,2.7,5.8,0.143,-0.3,2.3,2.1,2,367,671,0.547,1,2,0.5,366,669,0.547,0.548,123,230,0.535,163,430,593,178,85,45,78,202,858
2019,Troy Caupain,PG,23,ORL,3,N/A,12,32,0.667,0.5,0,0,18,8.9,43.3,4.1,0,0,21.8,0.1,0,0.1,0.375,9.7,0.2,9.9,0,3,6,0.5,2,3,0.667,1,3,0.333,0.667,0,0,,0,2,2,3,1,0,0,0,8
2019,Tyler Cavanaugh,PF,24,UTA,8,N/A,19,5.4,0.436,0.5,0.333,5.8,16.9,11.4,0,0,0,12.7,17.7,0,0,0,-0.024,-8.1,-5.5,-13.6,-0.1,2,6,0.333,0,3,0,2,3,0.667,0.333,2,2,1,1,3,4,0,0,0,1,0,6
2019,Tyson Chandler,C,36,TOT,53,N/A,846,11.5,0.625,0.01,0.856,11.4,25.1,18.4,5.5,1.2,2.1,22.6,8.5,1,1.1,2,0.116,-2.9,1.7,-1.2,0.2,59,97,0.608,0,1,0,59,96,0.615,0.608,49,83,0.59,91,206,297,37,21,22,39,108,167
2019,Wilson Chandler,PF-SF,31,TOT,41,N/A,1010,8.8,0.543,0.574,0.081,5.1,13.3,9.3,9.6,1.1,1.6,14.4,11.2,0.5,0.9,1.5,0.071,-0.9,0.7,-0.2,0.5,95,223,0.426,48,128,0.375,47,95,0.495,0.534,13,18,0.722,47,130,177,74,23,20,39,101,251
2019,Joe Chealey,PG,23,CHO,1,N/A,8,2,0.333,0,0,0,0,0,17.7,0,0,0,16.1,0,0,0,-0.076,-8.9,-8.2,-17,0,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,0,0,0,1,0,0,0,1,2
2019,Marquese Chriss,PF,21,TOT,33,N/A,396,9.1,0.468,0.453,0.245,8.1,22.6,15.1,7.5,1.4,2.4,16.8,20.4,-0.4,0.3,-0.2,-0.02,-4.4,-1.1,-5.6,-0.4,52,139,0.374,15,63,0.238,37,76,0.487,0.428,25,34,0.735,30,78,108,20,11,11,31,64,144
2019,Gary Clark,PF,24,HOU,44,N/A,589,9.1,0.496,0.902,0.057,3.7,16.4,9.9,3.9,1.4,3.7,4.5,9.7,0.3,0.5,0.9,0.07,-2.4,0.6,-1.8,0,42,123,0.341,34,111,0.306,8,12,0.667,0.48,7,7,1,20,84,104,17,17,25,6,43,125
2019,Ian Clark,SG,27,NOP,52,N/A,727,7.9,0.507,0.519,0.102,1.6,8.2,4.9,12.8,1,0.6,13.8,18.1,-0.2,0.2,0,0.002,-2.4,-2.8,-5.2,-0.6,106,264,0.402,44,137,0.321,62,127,0.488,0.485,24,27,0.889,11,58,69,71,15,5,44,76,280
2019,Jordan Clarkson,SG,26,CLE,71,N/A,1927,16.9,0.54,0.387,0.163,3.9,10.2,6.9,15.5,1.3,0.6,9.7,28,1.6,0.1,1.7,0.041,1.6,-3.5,-1.9,0.1,462,1038,0.445,133,402,0.331,329,636,0.517,0.509,144,169,0.852,71,171,242,167,50,13,120,103,1201
2019,John Collins,PF,21,ATL,53,N/A,1574,22.4,0.636,0.181,0.331,12.7,22.4,17.5,11.1,0.5,1.5,11.3,24,4.7,0.8,5.5,0.168,3,-1.6,1.4,1.4,409,718,0.57,47,130,0.362,362,588,0.616,0.602,181,238,0.761,192,326,518,103,18,27,105,173,1046
2019,Zach Collins,C,21,POR,66,N/A,1163,12.6,0.544,0.298,0.313,8.4,16.7,12.6,7.2,1,3.8,14.5,16.2,0.9,1.3,2.2,0.093,-1.5,1.1,-0.3,0.5,153,336,0.455,30,100,0.3,123,236,0.521,0.5,80,105,0.762,90,186,276,62,23,55,65,158,416
2019,Darren Collison,PG,31,IND,71,N/A,2020,16.9,0.581,0.293,0.296,1.9,10.2,6.1,29.6,2.5,0.4,14.5,17.4,3.9,2.8,6.7,0.16,1.3,0.1,1.4,1.7,287,608,0.472,74,178,0.416,213,430,0.495,0.533,151,180,0.839,34,188,222,427,104,9,117,127,799
2019,Bonzie Colson,SF,23,MIL,1,N/A,3,-12.7,0,1,0,0,0,0,0,0,0,0,14,0,0,0,-0.318,-12.8,-4.2,-17.1,0,0,1,0,0,1,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0
2019,Mike Conley,PG,31,MEM,67,N/A,2236,21.5,0.567,0.38,0.35,2,9.8,5.8,34,2,0.9,9.2,27.3,5.3,2.4,7.7,0.165,4.8,-1.2,3.6,3.2,467,1070,0.436,149,407,0.366,318,663,0.48,0.506,317,374,0.848,40,191,231,433,90,22,125,120,1400
2019,Pat Connaughton,SG,26,MIL,51,N/A,979,13,0.555,0.578,0.094,4.9,14.1,9.8,13.2,1,1.9,7.7,13.4,1.4,1.4,2.9,0.14,0.1,1,1,0.8,126,277,0.455,50,160,0.313,76,117,0.65,0.545,18,26,0.692,44,143,187,99,21,22,24,66,320
2019,Quinn Cook,PG,25,GSW,62,N/A,830,12.5,0.541,0.455,0.058,2.5,13.9,8.4,15.1,1,0.3,9.7,20.1,0.6,0.6,1.2,0.068,-0.8,-2.6,-3.4,-0.3,154,345,0.446,60,157,0.382,94,188,0.5,0.533,15,20,0.75,19,112,131,90,18,3,38,70,383
2019,DeMarcus Cousins,C,28,GSW,21,N/A,542,20.7,0.557,0.261,0.414,5.5,26.2,16.3,20.3,2.5,5,14,26.9,0.7,1,1.7,0.149,-0.1,3.4,3.3,0.7,116,249,0.466,16,65,0.246,100,184,0.543,0.498,80,103,0.777,27,138,165,76,28,32,48,77,328
2019,Robert Covington,SF,28,TOT,35,N/A,1203,13.4,0.58,0.622,0.246,2.5,14.6,8.6,5.3,2.9,3.2,10.5,15.6,1,1.6,2.6,0.103,0.5,1.9,2.4,1.3,156,362,0.431,85,225,0.378,71,137,0.518,0.548,68,89,0.764,28,165,193,46,74,47,47,126,465
2019,Allen Crabbe,SG,26,BRK,43,N/A,1133,7.8,0.519,0.694,0.15,1.5,12.2,6.9,5.8,1,0.9,10.4,16.5,-0.2,0.9,0.8,0.033,-1.9,-0.7,-2.6,-0.2,137,373,0.367,98,259,0.378,39,114,0.342,0.499,41,56,0.732,16,132,148,46,23,13,46,102,413
2019,Torrey Craig,SF,28,DEN,62,N/A,1267,9.8,0.527,0.5,0.181,6.8,12.8,9.8,5.8,1.3,2.7,11.2,12.6,0.8,1.4,2.2,0.083,-1.3,0.8,-0.4,0.5,135,310,0.435,46,155,0.297,89,155,0.574,0.51,37,56,0.661,79,148,227,57,33,38,42,144,353
2019,Jamal Crawford,SG,38,PHO,57,N/A,1006,8.9,0.473,0.455,0.226,0.9,6.8,3.8,26.7,1.3,0.8,18.3,19.5,-0.8,0.1,-0.7,-0.032,-3.7,-3.8,-7.5,-1.4,123,341,0.361,45,155,0.29,78,186,0.419,0.427,64,77,0.831,8,60,68,189,27,10,84,65,355
2019,Mitch Creek,SF,26,BRK,4,N/A,36,21.6,0.573,0.1,0.7,14.8,14.6,14.7,20.3,1.3,0,0,15.3,0.2,0,0.2,0.257,3.3,-0.1,3.2,0,5,10,0.5,0,1,0,5,9,0.556,0.5,5,7,0.714,5,5,10,5,1,0,0,3,15
2019,Jae Crowder,SF,28,UTA,70,N/A,1940,12.3,0.539,0.654,0.248,3.1,15.8,9.5,8.8,1.4,1.1,8.5,19,1.2,2.7,3.9,0.097,0.1,0.3,0.4,1.2,287,713,0.403,155,466,0.333,132,247,0.534,0.511,124,177,0.701,55,285,340,117,57,26,73,151,853
2019,Dante Cunningham,PF,31,SAS,59,N/A,890,10.7,0.608,0.413,0.12,5.8,16.8,11.3,6.8,1.4,1.2,11.7,8.8,1.1,0.8,1.9,0.104,-0.5,0.8,0.3,0.5,74,150,0.493,30,62,0.484,44,88,0.5,0.593,14,18,0.778,47,138,185,48,25,13,21,69,192
2019,Seth Curry,SG,28,POR,65,N/A,1144,10.5,0.582,0.542,0.104,2.2,6.7,4.5,6.8,1.3,0.8,11.5,16,1,0.7,1.7,0.071,0,-1.6,-1.6,0.1,163,367,0.444,89,199,0.447,74,168,0.44,0.565,32,38,0.842,23,73,96,56,30,11,50,89,447
2019,Stephen Curry,PG,30,GSW,59,N/A,2029,24.5,0.64,0.6,0.223,2.2,13.8,8.2,24.1,1.9,0.9,11.6,30.7,6.3,2,8.3,0.196,7.8,-1.7,6.1,4.2,556,1177,0.472,303,706,0.429,253,471,0.537,0.601,239,262,0.912,40,272,312,309,80,21,169,147,1654
2019,Troy Daniels,SG,27,PHO,41,N/A,527,11,0.581,0.708,0.109,1.7,8.4,5,6,1.9,0.6,10.3,18.2,0.2,0.2,0.4,0.036,-0.5,-3.1,-3.6,-0.2,83,192,0.432,52,136,0.382,31,56,0.554,0.568,16,21,0.762,8,39,47,21,21,4,23,57,234
2019,Anthony Davis,C,25,NOP,55,N/A,1829,30.5,0.599,0.142,0.428,9.7,27.6,18.8,19.1,2.2,6,8.5,29.5,6.5,3.1,9.6,0.253,4.8,3.9,8.7,5,524,1012,0.518,48,144,0.333,476,868,0.548,0.542,344,433,0.794,169,493,662,217,87,134,111,132,1440
2019,Deyonta Davis,C,22,ATL,1,N/A,1,0,,,,0,0,0,0,0,0,,0,0,0,0,-0.018,-6.6,-0.7,-7.3,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
2019,Ed Davis,C,29,BRK,72,N/A,1299,16.7,0.619,0.007,0.522,15.6,34.3,25,6.3,1.2,1.7,15.2,12.6,2.7,2.2,4.9,0.181,-1.6,1.7,0.1,0.7,162,268,0.604,0,2,0,162,266,0.609,0.604,84,140,0.6,191,424,615,57,33,29,59,203,408
2019,Tyler Davis,C,21,OKC,1,N/A,1,0,0,0,0,100,0,51.5,0,0,0,0,40.6,0,0,0,-0.471,-14.9,-20.5,-35.4,0,0,1,0,0,0,,0,1,0,0,0,0,,1,0,1,0,0,0,0,0,0
2019,Dewayne Dedmon,C,29,ATL,60,N/A,1504,15.5,0.586,0.41,0.208,6.9,25.1,15.9,8.3,2,3.8,13.2,16.9,1.7,1.8,3.5,0.111,-0.8,1.7,0.9,1.1,237,495,0.479,75,203,0.369,162,292,0.555,0.555,84,103,0.816,100,349,449,86,66,66,82,202,633
2019,Sam Dekker,SF-PF,24,TOT,42,N/A,676,14.4,0.538,0.217,0.189,7,14.7,10.8,8.6,2.3,0.9,7.5,16.1,0.7,0.4,1.1,0.081,-1.2,-0.6,-1.8,0,107,217,0.493,15,47,0.319,92,170,0.541,0.528,24,41,0.585,44,89,133,40,33,7,19,39,253
2019,Angel Delgado,C,24,LAC,1,N/A,14,7.5,0.307,0,0.5,15.5,14.7,15.1,0,3.4,0,0,14.7,0,0,0,0.016,-6.4,-3.4,-9.8,0,1,4,0.25,0,0,,1,4,0.25,0.25,1,2,0.5,2,2,4,0,1,0,0,2,3
2019,Matthew Dellavedova,PG,28,TOT,48,N/A,812,11.1,0.532,0.537,0.215,0.8,9.8,5.2,32.2,0.8,0.2,20.4,17.9,0.5,0,0.5,0.03,-1.3,-4.1,-5.3,-0.7,98,242,0.405,44,130,0.338,54,112,0.482,0.496,42,52,0.808,6,71,77,181,14,2,68,75,282
2019,Luol Deng,SF,33,MIN,22,N/A,392,14.7,0.588,0.373,0.297,5.4,14.6,10,6.5,1.8,1.8,9.5,15.8,0.6,0.3,0.8,0.104,-0.1,-0.5,-0.6,0.1,59,118,0.5,14,44,0.318,45,74,0.608,0.559,25,35,0.714,20,53,73,18,15,8,14,24,157
2019,DeMar DeRozan,SG,29,SAS,67,N/A,2355,19.5,0.538,0.037,0.335,2.1,17.2,9.7,27.3,1.5,1.1,11.6,28.4,2.9,2.2,5.1,0.105,0.2,0.4,0.6,1.5,556,1169,0.476,7,43,0.163,549,1126,0.488,0.479,324,392,0.827,46,375,421,410,73,32,176,151,1443
2019,Marcus Derrickson,PF,22,GSW,9,N/A,54,10.3,0.543,0.583,0.167,10.3,5.7,7.9,2.6,0,1.6,10.4,22.7,0,0,0,0.038,-1,-5.7,-6.7,-0.1,10,24,0.417,5,14,0.357,5,10,0.5,0.521,3,4,0.75,5,3,8,1,0,1,3,9,28
2019,Cheick Diallo,PF,22,NOP,56,N/A,741,17.8,0.632,0.013,0.271,8.8,29.9,19.4,3.9,1.6,3.6,13.8,16.5,1.1,1.1,2.1,0.139,-2.7,0.4,-2.3,-0.1,139,229,0.607,0,3,0,139,226,0.615,0.607,46,62,0.742,62,216,278,21,26,33,41,90,324
2019,Hamidou Diallo,SG,20,OKC,48,N/A,524,10.1,0.497,0.145,0.358,7.3,11.9,9.5,4.4,1.8,1.6,10.7,16.6,0.1,0.7,0.8,0.07,-4.3,-0.4,-4.7,-0.4,75,165,0.455,4,24,0.167,71,141,0.504,0.467,36,59,0.61,38,59,97,17,20,10,23,77,190
2019,Gorgui Dieng,C,29,MIN,65,N/A,817,17.3,0.57,0.167,0.272,8.3,24.9,16.5,9.5,2.1,3.5,11.2,17.8,1.3,1,2.3,0.136,-1.1,1.4,0.4,0.5,136,276,0.493,14,46,0.304,122,230,0.53,0.518,66,75,0.88,64,188,252,54,35,33,39,112,352
2019,Spencer Dinwiddie,PG,25,BRK,59,N/A,1660,17.4,0.589,0.436,0.431,1.5,7.8,4.6,27.3,1,0.8,13.4,25.5,3.4,1.2,4.6,0.132,2.4,-2.3,0.2,0.9,331,731,0.453,114,319,0.357,217,412,0.527,0.531,249,315,0.79,23,123,146,283,35,16,135,159,1025
2019,Donte DiVincenzo,SG,22,MIL,27,N/A,411,9.1,0.507,0.669,0.097,4.2,11.5,8.1,9.7,1.5,1.2,12.8,15.2,0,0.6,0.6,0.071,-1.9,0.1,-1.7,0,50,124,0.403,22,83,0.265,28,41,0.683,0.492,9,12,0.75,16,49,65,31,13,6,19,38,131
2019,Luka Doncic,SG,19,DAL,66,N/A,2134,19.4,0.547,0.428,0.408,3.9,21,12.5,30.6,1.6,1,15,30.2,2.1,2.4,4.4,0.1,2.7,0.9,3.7,3.1,464,1080,0.43,155,462,0.335,309,618,0.5,0.501,312,441,0.707,76,418,494,380,71,24,225,125,1395
2019,Tyler Dorsey,SG,22,TOT,37,N/A,356,9.2,0.485,0.496,0.256,4.2,16.1,10.1,8.4,1.2,0.5,9.7,18.2,-0.1,0.2,0.1,0.017,-3.4,-2.5,-5.9,-0.3,48,125,0.384,20,62,0.323,28,63,0.444,0.464,19,32,0.594,14,52,66,21,9,2,15,29,135
2019,Damyean Dotson,SG,24,NYK,63,N/A,1663,12.1,0.538,0.474,0.148,2,12.8,7.2,10,1.6,0.4,7.6,17.7,1.2,0.8,1.9,0.056,-0.2,-1.4,-1.6,0.2,257,601,0.428,110,285,0.386,147,316,0.465,0.519,65,89,0.73,33,195,228,107,55,8,53,117,689
2019,PJ Dozier,SG,22,BOS,4,N/A,10,24.7,0.583,0.333,0,21.3,21.5,21.4,0,0,0,0,25.8,0,0,0,0.203,0.9,-10.9,-10,0,3,6,0.5,1,2,0.5,2,4,0.5,0.583,0,0,,2,2,4,0,0,0,0,1,7
2019,Goran Dragic,PG,32,MIA,25,N/A,645,16.4,0.558,0.397,0.256,1.5,10.3,5.9,26.7,1.1,0.6,12.2,25.7,1,0.6,1.5,0.115,1.5,-2.2,-0.6,0.2,135,305,0.443,47,121,0.388,88,184,0.478,0.52,62,78,0.795,9,62,71,106,15,4,47,56,379
2019,Andre Drummond,C,25,DET,67,N/A,2221,23.1,0.552,0.041,0.387,16.6,34.9,25.4,6.4,2.4,4.3,12,23.2,3.3,4.8,8.1,0.174,-1,3.1,2.1,2.3,478,901,0.531,5,37,0.135,473,864,0.547,0.533,204,349,0.585,350,684,1034,84,108,111,144,226,1165
2019,Jared Dudley,PF,33,BRK,51,N/A,1039,6.9,0.531,0.635,0.172,2.7,10.5,6.6,9.1,1.4,1,15.5,10.5,0.2,0.9,1.1,0.053,-2.3,0.9,-1.4,0.2,83,203,0.409,44,129,0.341,39,74,0.527,0.517,22,35,0.629,26,104,130,70,31,13,40,115,232
2019,Kris Dunn,PG,24,CHI,45,N/A,1368,12.6,0.488,0.193,0.135,1.4,13.3,7.4,30,2.4,1.3,16.5,20.2,-0.4,1.2,0.7,0.026,-1.9,0.3,-1.6,0.1,214,498,0.43,34,96,0.354,180,402,0.448,0.464,53,67,0.791,18,166,184,272,67,21,104,164,515
2019,Kevin Durant,PF,30,GSW,67,N/A,2372,24.3,0.625,0.277,0.375,1.5,17.8,10,25.2,1,2.7,12.1,29.8,7.3,2.4,9.7,0.197,4,0,4,3.6,642,1252,0.513,124,347,0.357,518,905,0.572,0.562,415,470,0.883,32,411,443,380,51,75,201,133,1823
2019,Trevon Duval,PG,20,MIL,3,N/A,6,38.6,0.833,0.333,0,0,16.1,8.5,59.3,0,0,0,21,0.1,0,0.1,0.542,13.9,-4.1,9.8,0,2,3,0.667,1,1,1,1,2,0.5,0.833,0,0,,0,1,1,2,0,0,0,0,5
2019,Vince Edwards,SF,22,HOU,2,N/A,16,3.8,0.375,1,0,6.8,7.2,7,0,0,0,0,10.9,0,0,0,-0.021,-4.3,-5.9,-10.2,0,1,4,0.25,1,4,0.25,0,0,,0.375,0,0,,1,1,2,0,0,0,0,0,3
2019,Henry Ellenson,PF,22,TOT,12,N/A,165,11.7,0.495,0.45,0.217,2.5,28.6,15.1,11.8,1.7,0,9.6,18.8,0,0.2,0.2,0.05,-3.1,-1,-4.1,-0.1,22,60,0.367,11,27,0.407,11,33,0.333,0.458,10,13,0.769,4,43,47,13,6,0,7,16,65
2019,Wayne Ellington,SG,31,TOT,41,N/A,945,10.9,0.565,0.833,0.087,1,8.1,4.5,7.9,2.1,0.4,9,16.7,0.7,1,1.7,0.086,0.7,-1.1,-0.4,0.4,127,323,0.393,102,269,0.379,25,54,0.463,0.551,23,28,0.821,9,70,79,51,40,4,33,73,379
2019,Joel Embiid,C,24,PHI,59,N/A,1997,25.9,0.592,0.218,0.54,8.2,34.2,21.6,17.5,0.9,4.5,13.3,33.2,4.5,3.6,8.1,0.196,1.6,2.1,3.7,2.9,532,1106,0.481,70,241,0.29,462,865,0.534,0.513,487,597,0.816,150,663,813,206,40,115,210,199,1621
2019,James Ennis,SF,28,TOT,54,N/A,1164,11.1,0.604,0.536,0.259,5,10.5,7.7,4.3,1.7,1.5,9.2,12.4,1.6,0.8,2.5,0.101,-0.4,-0.4,-0.8,0.3,132,274,0.482,52,147,0.354,80,127,0.63,0.577,53,71,0.746,53,109,162,35,40,20,31,141,369
2019,Drew Eubanks,PF,21,SAS,19,N/A,93,17.5,0.758,0,0.65,3.5,25.6,14.7,8.9,0.5,3.6,18.9,15,0.2,0.1,0.3,0.171,-1.7,0.7,-1,0,14,20,0.7,0,0,,14,20,0.7,0.7,11,13,0.846,3,22,25,6,1,4,6,10,39
2019,Jacob Evans,SG,21,GSW,26,N/A,120,1.4,0.345,0.2,0.033,2.8,7.7,5.3,15.2,0.4,0.7,18.7,13.3,-0.2,0,-0.2,-0.063,-7.2,-2.4,-9.6,-0.2,10,30,0.333,1,6,0.167,9,24,0.375,0.35,0,1,0,3,9,12,15,1,1,7,17,21
2019,Jawun Evans,PG,22,PHO,7,N/A,64,0.8,0.231,0.154,0,1.7,19.5,10.4,20.1,2.2,0,31.6,12.7,-0.2,0,-0.2,-0.135,-10.2,0.2,-9.9,-0.1,3,13,0.231,0,2,0,3,11,0.273,0.231,0,0,,1,11,12,10,3,0,6,8,6
2019,Tyreke Evans,SG,29,IND,60,N/A,1191,11.8,0.482,0.339,0.234,3,12.4,7.8,18.1,2.2,1.1,13.8,26.4,-1.3,1.7,0.4,0.017,-2.9,-0.4,-3.3,-0.4,217,561,0.387,65,190,0.342,152,371,0.41,0.445,97,131,0.74,31,135,166,145,53,15,99,100,596
2019,Dante Exum,PG,23,UTA,42,N/A,664,11.3,0.516,0.257,0.357,2.6,8.4,5.5,24.4,1,0.6,15.7,21.3,0.2,0.7,0.9,0.067,-2.5,-1.4,-4,-0.3,101,241,0.419,18,62,0.29,83,179,0.464,0.456,68,86,0.791,16,52,68,110,14,5,52,69,288
2019,Kenneth Faried,C,29,TOT,32,N/A,634,22,0.63,0.088,0.396,14.9,23.1,18.9,4.8,1,2.7,9.8,20.1,1.9,0.7,2.6,0.194,0.1,-1.3,-1.1,0.1,135,227,0.595,7,20,0.35,128,207,0.618,0.61,59,90,0.656,87,130,217,18,13,20,29,67,336
2019,Derrick Favors,C,27,UTA,70,N/A,1637,21.5,0.62,0.138,0.384,12.6,21.4,17,7.8,1.5,5,10.4,19,4,3.2,7.2,0.211,1,3.2,4.2,2.6,323,558,0.579,17,77,0.221,306,481,0.636,0.594,146,214,0.682,188,327,515,81,52,102,76,152,809
2019,Cristiano Felicio,C,26,CHI,51,N/A,545,14.3,0.585,0.015,0.394,12.4,19.9,16.2,6.2,0.6,1.1,13.5,14.9,0.8,0.3,1.1,0.1,-2.2,-1.4,-3.6,-0.2,75,137,0.547,0,2,0,75,135,0.556,0.547,38,54,0.704,62,99,161,23,7,7,25,51,188
2019,Raymond Felton,PG,34,OKC,26,N/A,299,10.9,0.488,0.405,0.117,1.3,7.8,4.5,18.9,1.2,1.7,10,17.6,0.1,0.3,0.4,0.072,-3,-1.7,-4.7,-0.2,45,111,0.405,12,45,0.267,33,66,0.5,0.459,12,13,0.923,4,22,26,41,8,6,13,23,114
2019,Terrance Ferguson,SG,20,OKC,64,N/A,1638,5.9,0.548,0.668,0.103,1.7,5.5,3.6,4.4,1,0.8,9.4,10.6,0.7,1.4,2.2,0.063,-1.9,-0.4,-2.3,-0.1,155,370,0.419,88,247,0.356,67,123,0.545,0.538,26,38,0.684,28,86,114,56,36,15,40,206,424
2019,Yogi Ferrell,PG,25,SAC,59,N/A,850,12.8,0.544,0.412,0.176,1.4,9.9,5.6,17.5,1.6,0.4,8.8,16,1,0.6,1.7,0.093,-0.6,-1.5,-2.1,0,121,279,0.434,42,115,0.365,79,164,0.482,0.509,43,49,0.878,12,80,92,112,30,4,29,52,327
2019,Dorian Finney-Smith,SF,25,DAL,71,N/A,1800,11,0.539,0.481,0.2,7.4,13.1,10.3,6.5,1.7,1.7,12.1,13.4,1.2,1.8,3,0.079,-0.9,1.2,0.3,1,200,455,0.44,72,219,0.329,128,236,0.542,0.519,62,91,0.681,122,220,342,81,64,36,68,165,534
2019,Bryn Forbes,PG,25,SAS,72,N/A,2001,11.3,0.568,0.518,0.102,0.9,10.3,5.6,10.3,1,0.2,9.1,17.6,1.6,1.1,2.6,0.063,0.6,-1.8,-1.3,0.4,308,697,0.442,148,361,0.41,160,336,0.476,0.548,63,71,0.887,16,190,206,148,41,4,73,144,827
2019,Evan Fournier,SG,26,ORL,71,N/A,2229,11.6,0.526,0.435,0.151,1.7,9,5.3,17.8,1.4,0.4,12.4,22.1,0.1,2.2,2.3,0.05,-0.7,-1,-1.8,0.1,394,926,0.425,138,403,0.342,256,523,0.489,0.5,113,140,0.807,37,186,223,258,63,10,140,204,1039
2019,DeAaron Fox,PG,21,SAC,69,N/A,2195,17.9,0.55,0.214,0.394,1.6,10.6,6,32.4,2.4,1.4,15.5,24.5,2.6,2.2,4.9,0.107,1,0,1,1.7,436,940,0.464,76,201,0.378,360,739,0.487,0.504,266,370,0.719,34,223,257,497,114,35,203,179,1214
2019,Melvin Frazier,SG,22,ORL,9,N/A,40,2.4,0.344,0.222,0.111,7.9,5.4,6.7,3.7,1.2,0,5,21.7,-0.1,0,-0.1,-0.095,-7.9,-3.6,-11.5,-0.1,6,18,0.333,0,4,0,6,14,0.429,0.333,1,2,0.5,3,2,5,1,1,0,1,6,13
2019,Tim Frazier,PG,28,TOT,49,N/A,936,11.1,0.536,0.403,0.204,3.6,11.8,7.7,27.3,1.2,0.3,21.8,12.3,1,0.5,1.4,0.074,-1.1,-1.3,-2.5,-0.1,88,201,0.438,27,81,0.333,61,120,0.508,0.505,32,41,0.78,32,108,140,207,25,4,61,96,235
2019,Channing Frye,C,35,CLE,33,N/A,314,8.6,0.513,0.689,0.117,1.4,16.1,8.5,8.9,1,1.4,8.5,16.5,0.1,0.1,0.1,0.021,-1.9,-2.5,-4.3,-0.2,37,103,0.359,28,71,0.394,9,32,0.281,0.495,9,12,0.75,4,44,48,19,6,5,10,42,111
2019,Markelle Fultz,PG,20,PHI,19,N/A,427,10.5,0.452,0.09,0.239,6.7,10.6,8.7,19.7,1.9,0.9,12.7,19.3,-0.1,0.4,0.3,0.039,-2.9,0,-2.9,-0.1,65,155,0.419,4,14,0.286,61,141,0.433,0.432,21,37,0.568,26,44,70,59,17,5,25,52,155
2019,Danilo Gallinari,SF,30,LAC,60,N/A,1826,20.5,0.631,0.427,0.443,2.9,17.5,10.4,12.3,1.1,0.9,8.5,23.4,5.5,1.6,7.1,0.187,4.1,-1.2,2.8,2.2,358,776,0.461,145,331,0.438,213,445,0.479,0.555,310,344,0.901,49,310,359,147,42,21,86,115,1171
2019,Langston Galloway,SG,27,DET,68,N/A,1459,11.1,0.551,0.656,0.156,2.7,8.2,5.4,7.4,1,0.3,4.1,15.9,2,1.1,3,0.1,0.6,-1.5,-1,0.4,195,486,0.401,118,319,0.37,77,167,0.461,0.523,64,76,0.842,37,106,143,72,30,6,22,112,572
2019,Marc Gasol,C,34,TOT,69,N/A,2177,16.8,0.541,0.31,0.286,3.7,25.5,14.5,22.4,1.7,3.3,13.6,21.6,1.4,3.7,5.1,0.112,-0.4,3.2,2.8,2.7,362,810,0.447,87,251,0.347,275,559,0.492,0.501,176,232,0.759,73,491,564,306,74,77,144,191,987
