Dewayne Dedmon,6074
Wayne Ellington,6247
DeMarre Carroll,6425
John Collins,6509
Tarik Black,6575
Patrick Beverley,6725
Delon Wright,6757
Frank Kaminsky,6875
Quinn Cook,6902
Ed Davis,6920
Omer Asik,6996
Austin Rivers,7073
Darren Collison,7092
Kevon Looney,7166
Josh Jackson,7263
Nick Collison,7445
James Johnson,7535
Joakim Noah,7548
Rodney Hood,7742
Tony Allen,7742
Jahlil Okafor,7831
Nicolas Brussino,7945
Alexis Ajinca,8007
Kelly Olynyk,8008
Willy Hernangomez,8439
Doug McDermott,8558
Tyson Chandler,8573
Nicolas Batum,8803
Furkan Korkmaz,8823
Iman Shumpert,8894
Cole Aldrich,8972
Evan Fournier,9177
Markieff Morris,9492
Reggie Jackson,9937
Jeff Teague,9947
Pascal Siakam,10131
Ron Baker,10238
Jarrett Jack,10265
Paul Millsap,10388
Dion Waiters,10512
Robin Lopez,10517
Arron Afflalo,10621
Nemanja Bjelica,10690
Kadeem Allen,10822
Thaddeus Young,10960
Terrance Ferguson,11378
Josh Hart,11383
Markelle Fultz,11551
Jonathon Simmons,11665
Jarrett Allen,11705
Mike Conley,11835
Marco Belinelli,12068
Josh Richardson,12167
Zach Randolph,12280
Daniel Theis,12290
Danilo Gallinari,12296
Derrick Favors,12491
Nikola Vucevic,12734
Quincy Acy,12948
Matthew Dellavedova,13206
Gary Harris,13348
Jabari Parker,13373
Boban Marjanovic,13377
Jamal Murray,13391
Jakob Poeltl,13464
Gerald Green,13500
Jrue Holiday,13508
Jerami Grant,13536
Kosta Koufos,13819
Bryn Forbes,13878
Channing Frye,14331
Raymond Felton,14490
Dejounte Murray,15023
Jamal Crawford,15414
Taj Gibson,15417
Norman Powell,15432
Tyreke Evans,16138
Ricky Rubio,16243
Bojan Bogdanovic,16441
John Henson,16459
Kris Dunn,16981
Terry Rozier,17728
Seth Curry,17834
Joe Ingles,18366
Brook Lopez,18907
Thon Maker,19158
Jose Calderon,19280
Avery Bradley,19318
Georgios Papagiannis,20082
Ersan Ilyasova,20404
Bam Adebayo,21028
Lance Stephenson,21254
Patrick McCaw,21266
Courtney Lee,22226
Marcin Gortat,23934
Harrison Barnes,24636
Marcus Morris,25191
Dennis Schroder,25531
Alex Abrines,25921
Jusuf Nurkic,26211
Milos Teodosic,26374
Zach LaVine,27614
Domantas Sabonis,27989
Frank Ntilikina,28456
Marcus Smart,29252
Jeremy Lin,30526
Spencer Dinwiddie,30782
Robert Covington,31097
Aron Baynes,31523
Nikola Mirotic,32075
Ryan Anderson,33494
Davis Bertans,33674
Bogdan Bogdanovic,33842
Rajon Rondo,35281
Otto Porter,36302
Dario Saric,36736
Patty Mills,36836
Kyle Anderson,38335
Malcolm Brogdon,39598
Tobias Harris,40136
Lauri Markkanen,43622
Rudy Gobert,43741
OG Anunoby,44290
Omri Casspi,47561
Julius Randle,48239
Tristan Thompson,48564
Danny Green,48661
Vince Carter,49215
Shaun Livingston,50631
Rudy Gay,51456
Myles Turner,52214
Jae Crowder,55405
Jonas Valanciunas,62472
Michael Beasley,62966
Goran Dragic,63387
Andre Roberson,63984
JaVale McGee,65755
David West,66991
Lou Williams,70050
Jeff Green,70349
Trevor Ariza,70852
Gordon Hayward,79261
Nick Young,79650
Marc Gasol,80251
Cedi Osman,80610
Aaron Gordon,82507
Hassan Whiteside,85802
CJ McCollum,96818
Dirk Nowitzki,98794
Kyle Korver,99576
Kemba Walker,100632
Khris Middleton,109913
Nikola Jokic,114929
Serge Ibaka,117077
Zhou Qi,117623
DeAndre Jordan,120399
Eric Gordon,123412
Eric Bledsoe,124232
Jordan Bell,130915
Zaza Pachulia,134204
Andrew Wiggins,138754
Donovan Mitchell,139468
Tony Parker,139487
Derrick Rose,146481
Pau Gasol,158330
Clint Capela,175917
Dwight Howard,186844
Jordan Clarkson,188834
Blake Griffin,194045
Jaylen Brown,205104
Andre Drummond,220736
Brandon Ingram,230653
Andre Iguodala,258417
Devin Booker,268041
Bradley Beal,269238
Enes Kanter,294926
Kyle Lowry,322036
Jimmy Butler,329435
Steven Adams,360822
Al Horford,384936
Jayson Tatum,422620
Damian Lillard,439462
Isaiah Thomas,449091
Kyle Kuzma,524927
John Wall,542836
Chris Paul,562428
LaMarcus Aldridge,578853
Lonzo Ball,607961
Carmelo Anthony,612021
Dwyane Wade,617271
Victor Oladipo,634495
Ben Simmons,669397
Kawhi Leonard,741838
Kevin Love,771929
Paul George,881287
DeMarcus Cousins,922269
DeMar DeRozan,998999
Anthony Davis,1088230
Kristaps Porzingis,1116769
Draymond Green,1135478
Klay Thompson,1239768
Russell Westbrook,1241129
Joel Embiid,1285587
James Harden,1486830
Manu Ginobili,1808860
Kyrie Irving,2170833
Kevin Durant,2238406
Stephen Curry,2379494
Giannis Antetokounmpo,2530211
LeBron James,2638294
