Jose Calderon,6278
Lou Williams,29970
Jrue Holiday,5757
Jonathon Simmons,29584
Leandro Barbosa,5429
Ricky Rubio,19495
Jamal Murray,3526
Raymond Felton,5138
Gary Harris,2562
Will Barton,2826
Dante Exum,3411
Austin Rivers,10045
Wesley Matthews,4166
Anthony Morrow,7455
Deron Williams,7159
Marcelo Huertas,3205
Dejounte Murray,5867
Justin Anderson,3045
Tyreke Evans,2621
Buddy Hield,4883
Malik Beasley,2060
Kris Dunn,4481
Tyus Jones,2406
Arron Afflalo,4413
Evan Turner,2375
Troy Daniels,3489
Semaj Christon,3115
Darren Collison,1948
Tim Frazier,1549
Brandon Knight,2717
Bryn Forbes,1865
Garrett Temple,1765
Allen Crabbe,2460
Wade Baldwin,2231
Ty Lawson,2112
Mike Miller,1208
Bobby Brown,2060
Ben McLemore,1122
Alec Burks,1981
Tyler Ulis,1901
Shelvin Mack,1889
Quincy Pondexter,709
Raul Neto,1652
Langston Galloway,1419
Devin Harris,1379
Pierre Jackson,220
Brandon Rush,1283
Andrew Harrison,1172
Jameer Nelson,991
Shabazz Napier,975
Pat Connaughton,917
Tim Quarterman,767
Malachi Richardson,716
John Jenkins,318
LeBron James,1893751
Giannis Antetokounmpo,1604463
Jimmy Butler,691072
Kevin Love,909488
Joel Embiid,922174
Kristaps Porzingis,486527
Paul George,426325
Carmelo Anthony,544133
Jabari Parker,198574
Hassan Whiteside,169746
Tristan Thompson,245822
Andre Drummond,100797
Al Horford,122190
Dwight Howard,151155
Paul Millsap,39551
Marcin Gortat,66667
Brook Lopez,27227
Jonas Valanciunas,57857
Ersan Ilyasova,162185
Serge Ibaka,29123
Myles Turner,18655
Joakim Noah,26886
Channing Frye,46384
Taj Gibson,15589
Ben Simmons,19048
Michael Beasley,15458
Richard Jefferson,53771
Greg Monroe,12006
Boban Marjanovic,11551
DeMarre Carroll,26782
Patrick Patterson,24390
Nerlens Noel,12079
Jahlil Okafor,10621
Otto Porter,10661
Lucas Nogueira,19837
Thon Maker,11233
Robin Lopez,8763
Willy Hernangomez,10672
Terrence Ross,38516
Jaylen Brown,12370
Jae Crowder,31413
Mindaugas Kuzminskas,12272
Bismack Biyombo,7804
John Henson,8932
Cody Zeller,6168
Robert Covington,8068
Dario Saric,11068
Chris Bosh,23865
Nikola Mirotic,10803
Aaron Gordon,22774
Kent Bazemore,5684
Trevor Booker,5034
Markieff Morris,5065
Kelly Olynyk,7439
Nikola Vucevic,7208
James Jones,16782
Chris Andersen,16219
Tobias Harris,5884
Frank Kaminsky,5419
Amir Johnson,7916
Thaddeus Young,3076
Marvin Williams,4243
James Johnson,3335
Justise Winslow,5404
Pascal Siakam,8339
Doug McDermott,7464
Aron Baynes,2968
Cristiano Felicio,4225
Miles Plumlee,2573
Marcus Morris,2888
Luke Babbitt,2853
Lavoy Allen,3888
Luis Scola,5563
Mirza Teletovic,5351
Thabo Sefolosha,3059
Bruno Caboclo,5185
Richaun Holmes,2944
Al Jefferson,2936
Mike Dunleavy,5010
Jonas Jerebko,4651
Jeff Green,1860
Marshall Plumlee,1858
Jakob Poeltl,4200
Lance Thomas,2533
Steve Novak,3909
Tyler Zeller,2160
Udonis Haslem,3163
Rakeem Christmas,1406
Jon Leuer,1522
Jared Sullinger,2679
Spencer Hawes,1491
Stanley Johnson,1400
Paul Zipser,2272
Jason Smith,1331
Bobby Portis,2127
Roy Hibbert,1984
Quincy Acy,547
Danuel House,653
Justin Hamilton,1873
Mike Muscala,1030
Chris McCullough,911
Tiago Splitter,1725
Taurean Prince,890
Kris Humphries,1666
Damjan Rudez,869
Henry Ellenson,1463
Daniel Ochefu,674
Ian Mahinmi,1258
Jordan Mickey,1184
Derrick Williams,1154
Maurice Ndour,1094
Willie Reed,1062
Reggie Bullock,858
Kevin Seraphin,851
Stephen Zimmerman,767
Christian Wood,593
Mike Scott,587
Georges Niang,578
Josh McRoberts,552
Andrew Nicholson,529
Ryan Kelly,452
Arinze Onuaku,216
Kevin Durant,1768185
Kawhi Leonard,1058399
Anthony Davis,974802
DeMarcus Cousins,654274
Draymond Green,914973
Zaza Pachulia,1528941
Marc Gasol,273705
LaMarcus Aldridge,323814
DeAndre Jordan,237708
Blake Griffin,295161
Gordon Hayward,160209
Nikola Jokic,173327
Steven Adams,145223
Ryan Anderson,207227
Pau Gasol,214387
Rudy Gobert,124890
Trevor Ariza,221369
JaVale McGee,229738
Dirk Nowitzki,112164
Andrew Wiggins,135482
Enes Kanter,63028
Harrison Barnes,51467
Danilo Gallinari,21160
Julius Randle,57948
Zach Randolph,20490
Clint Capela,97556
Brandon Ingram,50498
Sam Dekker,84509
Andre Roberson,17977
Domantas Sabonis,16325
Paul Pierce,38411
Timofey Mozgov,13795
Montrezl Harrell,80807
Rudy Gay,13662
Andrew Bogut,11400
Derrick Favors,10700
Jerami Grant,11455
Corey Brewer,50870
Joe Ingles,10799
Georgios Papagiannis,12404
David West,35631
David Lee,23334
Mason Plumlee,6910
Kenneth Faried,9132
Davis Bertans,20639
Dewayne Dedmon,17245
Wilson Chandler,4515
Nemanja Bjelica,10077
Anderson Varejao,17240
Omer Asik,9917
Cole Aldrich,6282
Kosta Koufos,15999
Tyson Chandler,6408
Nick Collison,6194
Marreese Speights,9042
Luol Deng,8701
Damian Jones,12176
Tarik Black,5384
Kevon Looney,11519
Maurice Harkless,4370
Boris Diaw,5125
Salah Mejri,9658
Chandler Parsons,4900
Joe Johnson,4057
Thomas Robinson,4398
Gorgui Dieng,4231
Juan Hernangomez,3634
Wesley Johnson,4212
JaMychal Green,4101
Chinanu Onuaku,6007
Brandon Bass,3175
Joffrey Lauvergne,5218
Trey Lyles,3121
Matt Barnes,3804
Kyle Wiltjer,4295
Alan Anderson,3096
James Ennis,2187
Ed Davis,2980
Kyle Singler,3973
Marquese Chriss,2444
Alexis Ajinca,3884
Brice Johnson,1732
Ivica Zubac,3582
Meyers Leonard,3579
Omri Casspi,3383
Darrell Arthur,1733
Dragan Bender,2609
Jusuf Nurkic,2592
Jared Dudley,1219
Dante Cunningham,1445
Alex Len,1297
Nikola Pekovic,2109
Shabazz Muhammad,2094
Dwight Powell,1993
Nicolas Brussino,1740
Terrence Jones,1625
Festus Ezeli,1583
Donatas Motiejunas,1471
Josh Huestis,1452
Adreian Payne,861
Joel Bolomboy,1333
Jarell Martin,847
Jake Layman,1283
Deyonta Davis,1213
Troy Williams,1095
Anthony Tolliver,1083
Noah Vonleh,1047
Diamond Stone,952
Jordan Hill,881
Cheick Diallo,877
Solomon Hill,855
Skal Labissiere,759
Jeff Withey,740
Alonzo Gee,614
Alan Williams,607
Brandan Wright,593
